Negative,Positive,WC
0.000000,1.000000,11
0.001486,0.998514,14
0.000000,1.000000,13
0.000000,1.000000,18
0.035131,0.964869,17
0.974201,0.025799,18
0.105143,0.894857,17
0.076964,0.923036,17
1.000000,0.000000,16
0.044737,0.955263,20
0.999999,0.000001,16
0.003184,0.996816,21
0.999995,0.000005,20
0.999757,0.000243,16
0.000002,0.999998,16
1.000000,0.000000,18
0.990064,0.009936,31
1.000000,0.000000,17
1.000000,0.000000,9
0.000549,0.999451,5
0.994342,0.005658,14
0.993754,0.006246,26
0.996801,0.003199,18
0.999981,0.000019,6
0.406715,0.593285,21
0.729478,0.270522,17
0.999998,0.000002,16
0.000000,1.000000,17
0.052723,0.947277,13
0.000000,1.000000,25
0.000001,0.999999,19
0.881919,0.118081,21
0.998978,0.001022,20
0.941154,0.058846,18
0.999999,0.000001,18
0.000411,0.999589,10
1.000000,0.000000,18
0.022777,0.977223,20
0.000020,0.999980,15
0.399081,0.600919,14
0.000000,1.000000,19
0.006479,0.993521,14
0.000000,1.000000,21
0.999998,0.000002,23
0.000005,0.999995,19
0.003684,0.996316,20
0.998141,0.001859,20
1.000000,0.000000,13
0.734140,0.265860,31
0.000000,1.000000,14
0.000000,1.000000,28
1.000000,0.000000,18
0.999994,0.000006,20
0.999981,0.000019,20
0.000005,0.999995,16
0.107811,0.892189,12
0.999994,0.000006,19
0.009908,0.990092,17
0.990807,0.009193,17
0.993801,0.006199,6
1.000000,0.000000,18
0.296357,0.703643,11
0.999999,0.000001,27
1.000000,0.000000,29
0.836128,0.163872,22
1.000000,0.000000,11
1.000000,0.000000,10
1.000000,0.000000,11
1.000000,0.000000,15
1.000000,0.000000,19
0.062279,0.937721,13
0.979611,0.020389,23
1.000000,0.000000,16
1.000000,0.000000,6
0.000238,0.999762,12
0.000030,0.999970,19
1.000000,0.000000,17
0.999635,0.000365,20
0.000000,1.000000,14
0.999529,0.000472,32
0.999961,0.000039,19
0.999783,0.000217,14
0.999252,0.000748,9
0.014338,0.985662,22
0.999888,0.000112,13
0.074222,0.925777,22
0.737288,0.262712,18
0.999996,0.000004,23
1.000000,0.000000,32
0.000007,0.999993,22
0.999468,0.000532,4
0.973091,0.026909,13
0.781624,0.218376,17
0.000000,1.000000,28
0.000004,0.999996,15
0.538532,0.461468,14
1.000000,0.000000,6
1.000000,0.000000,15
0.000001,1.000000,28
0.000548,0.999452,12
0.999920,0.000080,25
0.000057,0.999943,6
1.000000,0.000000,8
0.000000,1.000000,16
0.878431,0.121569,9
1.000000,0.000000,11
0.513819,0.486181,8
0.000000,1.000000,18
0.003243,0.996757,17
0.000000,1.000000,11
0.327908,0.672092,27
0.000184,0.999816,3
0.999996,0.000004,5
1.000000,0.000000,8
0.520741,0.479259,13
0.956933,0.043067,5
0.867479,0.132521,9
0.999975,0.000025,16
0.209145,0.790855,13
1.000000,0.000000,7
0.664523,0.335477,3
0.225665,0.774335,13
1.000000,0.000000,8
0.002859,0.997141,12
0.447068,0.552932,18
0.999871,0.000129,11
0.070364,0.929636,5
0.000000,1.000000,17
1.000000,0.000000,14
0.889377,0.110623,6
1.000000,0.000000,17
0.000000,1.000000,6
1.000000,0.000000,8
1.000000,0.000000,14
0.552228,0.447773,24
1.000000,0.000000,25
0.000179,0.999821,5
0.999990,0.000010,22
0.001894,0.998106,14
0.104349,0.895651,23
0.000000,1.000000,31
1.000000,0.000000,22
0.000004,0.999996,13
0.999898,0.000102,26
0.997319,0.002681,13
0.999743,0.000257,29
0.845371,0.154629,22
0.999701,0.000299,13
0.000000,1.000000,17
1.000000,0.000000,10
0.000000,1.000000,7
0.962098,0.037902,6
1.000000,0.000000,14
0.000001,0.999999,18
0.025230,0.974770,17
1.000000,0.000000,14
1.000000,0.000000,16
1.000000,0.000000,20
1.000000,0.000000,14
0.842201,0.157799,34
0.000814,0.999186,20
0.999529,0.000471,7
0.051763,0.948237,19
0.000000,1.000000,16
0.008447,0.991553,15
1.000000,0.000000,19
1.000000,0.000000,12
1.000000,0.000000,12
0.258463,0.741537,20
0.999990,0.000010,24
1.000000,0.000000,21
0.000000,1.000000,20
0.991015,0.008985,18
0.209582,0.790418,13
1.000000,0.000000,19
0.050240,0.949760,7
0.000111,0.999889,19
0.002118,0.997882,15
0.000000,1.000000,17
0.983178,0.016822,12
0.812664,0.187336,3
0.725275,0.274725,14
0.999991,0.000009,19
0.000000,1.000000,23
0.990406,0.009594,13
1.000000,0.000000,19
1.000000,0.000000,18
0.000000,1.000000,11
0.954697,0.045303,15
0.998782,0.001218,20
1.000000,0.000000,16
1.000000,0.000000,17
0.999533,0.000467,24
0.000000,1.000000,30
0.021122,0.978878,16
0.000000,1.000000,23
0.000000,1.000000,29
1.000000,0.000000,15
0.000007,0.999993,16
0.842074,0.157926,15
0.845600,0.154400,12
0.000566,0.999434,15
0.970698,0.029302,18
0.000004,0.999996,11
0.000003,0.999997,12
0.966238,0.033762,22
0.892170,0.107830,19
0.172621,0.827379,8
1.000000,0.000000,26
0.000000,1.000000,22
0.999984,0.000016,6
0.999981,0.000019,20
0.000000,1.000000,18
1.000000,0.000000,21
0.000000,1.000000,19
1.000000,0.000000,19
0.999624,0.000376,14
0.000006,0.999994,19
1.000000,0.000000,18
0.999995,0.000005,20
0.993246,0.006754,24
0.001020,0.998980,23
0.036461,0.963539,21
1.000000,0.000000,17
0.446443,0.553557,22
0.998750,0.001250,25
1.000000,0.000000,7
0.748593,0.251407,15
0.999999,0.000001,26
0.955887,0.044113,14
1.000000,0.000000,10
0.774226,0.225774,20
0.000000,1.000000,57
0.730820,0.269180,7
0.025233,0.974767,21
0.053854,0.946146,19
0.000454,0.999546,22
0.998568,0.001432,22
0.999991,0.000009,20
0.916131,0.083869,17
0.000060,0.999940,9
0.000305,0.999695,22
1.000000,0.000000,15
0.970178,0.029822,6
0.696291,0.303709,18
1.000000,0.000000,17
0.999997,0.000003,19
1.000000,0.000000,11
0.760703,0.239297,22
1.000000,0.000000,13
0.000136,0.999864,8
0.003053,0.996947,13
0.999408,0.000592,18
0.000014,0.999986,22
0.000000,1.000000,24
0.999988,0.000012,22
0.018793,0.981207,27
0.999986,0.000014,8
0.000005,0.999995,20
0.999984,0.000016,17
0.000002,0.999998,10
0.013227,0.986773,19
1.000000,0.000000,10
0.000517,0.999483,16
0.000000,1.000000,14
1.000000,0.000000,9
1.000000,0.000000,13
1.000000,0.000000,16
0.000000,1.000000,22
0.000004,0.999996,5
1.000000,0.000000,12
1.000000,0.000000,29
0.999849,0.000151,4
0.999979,0.000021,14
0.126470,0.873530,16
0.000000,1.000000,33
1.000000,0.000001,26
0.994593,0.005407,20
1.000000,0.000000,15
0.000000,1.000000,18
0.999999,0.000001,25
0.999668,0.000332,25
1.000000,0.000000,8
0.923956,0.076044,15
1.000000,0.000000,23
0.000000,1.000000,13
0.000108,0.999892,14
0.999999,0.000001,25
0.000002,0.999998,17
0.004370,0.995630,4
0.000000,1.000000,13
0.999985,0.000015,19
0.107810,0.892190,16
0.000000,1.000000,13
0.188558,0.811442,21
0.977468,0.022532,30
0.170982,0.829018,17
0.084117,0.915883,23
1.000000,0.000000,15
0.000000,1.000000,28
0.000397,0.999603,18
1.000000,0.000000,17
0.008385,0.991615,22
0.000000,1.000000,20
1.000000,0.000000,19
1.000000,0.000000,6
0.999397,0.000603,24
1.000000,0.000000,27
0.000000,1.000000,8
0.131955,0.868045,25
0.998641,0.001359,3
0.458173,0.541827,12
0.999999,0.000001,15
1.000000,0.000000,13
0.987034,0.012966,18
1.000000,0.000000,18
0.000177,0.999823,24
0.996459,0.003541,28
0.001351,0.998649,17
1.000000,0.000000,4
0.000001,0.999999,13
0.000005,0.999995,26
1.000000,0.000000,23
0.001242,0.998758,19
0.997430,0.002570,14
1.000000,0.000000,15
0.983611,0.016389,21
0.000152,0.999848,19
0.000000,1.000000,17
0.999464,0.000536,15
0.999998,0.000002,8
0.999462,0.000538,22
0.000063,0.999937,21
0.000303,0.999697,18
0.000000,1.000000,17
0.130269,0.869731,22
0.000562,0.999438,19
1.000000,0.000000,19
0.003886,0.996114,5
0.999400,0.000599,15
0.000017,0.999983,4
1.000000,0.000000,23
0.999995,0.000005,25
0.000082,0.999918,6
0.999997,0.000003,21
0.999203,0.000797,5
1.000000,0.000000,21
1.000000,0.000000,21
1.000000,0.000000,11
0.004140,0.995861,13
0.000434,0.999566,23
1.000000,0.000000,8
0.294732,0.705268,24
0.432255,0.567745,9
0.456708,0.543292,18
0.001286,0.998714,21
0.977504,0.022496,20
0.000000,1.000000,28
0.000000,1.000000,28
0.000000,1.000000,11
0.999173,0.000827,21
0.004408,0.995592,24
0.000096,0.999904,13
0.000040,0.999960,17
0.001534,0.998466,13
0.888779,0.111221,16
0.825110,0.174890,13
0.999996,0.000004,21
0.986326,0.013674,15
0.996286,0.003714,13
0.983851,0.016149,13
0.999320,0.000680,7
0.999972,0.000028,14
0.448467,0.551533,15
1.000000,0.000000,25
0.009620,0.990380,13
0.000071,0.999929,30
0.000000,1.000000,19
0.999999,0.000001,23
1.000000,0.000000,26
0.999981,0.000019,22
0.000198,0.999802,14
0.780666,0.219334,18
0.000000,1.000000,18
0.016843,0.983157,6
0.007414,0.992587,9
0.000102,0.999898,13
0.325895,0.674105,5
0.451032,0.548968,6
0.000599,0.999401,12
1.000000,0.000000,13
0.999856,0.000143,26
1.000000,0.000000,20
0.997839,0.002161,21
0.994244,0.005756,16
0.000963,0.999037,10
0.004212,0.995788,20
0.829471,0.170529,17
0.000105,0.999895,13
0.416790,0.583210,10
1.000000,0.000000,19
0.000526,0.999474,21
0.999678,0.000321,14
0.999917,0.000083,19
1.000000,0.000000,16
0.000002,0.999998,16
0.332611,0.667389,17
0.000000,1.000000,7
0.976365,0.023635,27
0.980716,0.019284,9
1.000000,0.000000,17
0.966306,0.033694,24
0.999932,0.000068,8
0.999926,0.000074,28
0.009535,0.990465,30
0.999816,0.000184,19
0.032225,0.967775,18
1.000000,0.000000,16
0.000801,0.999199,22
0.829471,0.170529,17
0.000000,1.000000,15
0.999956,0.000044,17
1.000000,0.000000,28
1.000000,0.000000,30
0.000017,0.999983,4
0.999944,0.000056,8
0.217072,0.782928,16
0.000043,0.999957,15
0.494431,0.505569,16
0.000115,0.999884,16
0.193476,0.806524,20
0.999996,0.000004,22
0.991854,0.008146,21
0.000115,0.999884,16
0.000074,0.999926,18
0.016528,0.983472,11
0.000195,0.999805,19
0.000000,1.000000,20
0.000000,1.000000,12
0.999343,0.000657,14
1.000000,0.000000,16
0.997983,0.002017,17
0.000031,0.999969,23
0.999990,0.000010,17
1.000000,0.000000,24
0.986070,0.013930,13
0.996567,0.003433,15
0.625618,0.374382,9
0.000003,0.999997,18
1.000000,0.000000,9
0.364651,0.635349,17
0.004580,0.995420,21
0.992575,0.007425,19
0.325126,0.674874,23
0.999996,0.000004,17
0.000001,0.999999,26
0.984272,0.015728,26
0.851279,0.148721,18
0.232015,0.767985,14
0.000938,0.999062,12
0.441302,0.558698,17
0.000131,0.999869,9
0.964169,0.035831,15
0.025873,0.974127,16
0.000001,0.999999,9
1.000000,0.000000,5
1.000000,0.000000,21
0.894568,0.105432,7
0.008993,0.991007,21
0.316704,0.683296,19
0.000000,1.000000,15
0.000000,1.000000,24
0.998676,0.001324,18
0.002281,0.997719,17
0.219827,0.780173,14
0.809173,0.190827,22
0.878633,0.121367,20
0.000000,1.000000,18
0.998864,0.001136,12
1.000000,0.000000,19
1.000000,0.000000,20
0.999989,0.000011,18
0.000251,0.999749,22
1.000000,0.000000,17
1.000000,0.000000,20
0.999998,0.000002,16
0.005803,0.994197,19
0.999996,0.000004,16
0.000000,1.000000,24
0.790632,0.209368,17
0.000048,0.999952,29
0.999998,0.000002,16
1.000000,0.000000,15
0.000010,0.999990,22
1.000000,0.000000,26
1.000000,0.000000,21
0.000000,1.000000,7
1.000000,0.000000,24
0.999994,0.000006,16
1.000000,0.000000,11
1.000000,0.000000,15
1.000000,0.000000,21
0.033173,0.966827,16
0.000000,1.000000,17
0.425677,0.574323,21
1.000000,0.000000,10
1.000000,0.000000,8
0.999999,0.000001,16
0.999974,0.000026,22
0.004962,0.995038,25
0.532217,0.467783,22
0.950455,0.049545,18
0.000000,1.000000,7
1.000000,0.000000,19
0.102347,0.897653,24
0.050555,0.949445,7
0.082283,0.917717,15
0.999937,0.000063,25
0.000173,0.999827,11
1.000000,0.000000,19
0.062586,0.937414,21
0.000000,1.000000,15
0.997713,0.002287,10
0.005270,0.994730,32
0.010424,0.989576,19
0.004688,0.995312,20
0.184740,0.815260,20
1.000000,0.000000,27
0.000198,0.999802,20
0.966942,0.033058,21
1.000000,0.000000,37
0.000000,1.000000,14
0.000015,0.999985,19
0.183913,0.816087,23
0.000000,1.000000,30
0.008477,0.991523,27
0.999334,0.000666,21
0.000082,0.999918,24
0.999987,0.000013,13
0.000008,0.999992,24
0.000028,0.999972,17
0.999789,0.000211,7
0.000070,0.999930,6
0.001463,0.998537,12
0.000022,0.999978,29
0.993158,0.006842,21
0.748307,0.251693,20
1.000000,0.000000,149
0.000000,1.000000,14
0.000008,0.999992,15
0.000004,0.999996,18
0.000056,0.999944,17
0.821368,0.178632,25
0.000000,1.000000,12
1.000000,0.000000,11
0.000006,0.999994,13
0.998186,0.001814,24
0.019889,0.980111,22
1.000000,0.000000,20
0.000443,0.999557,6
0.630834,0.369166,1
0.000022,0.999978,4
1.000000,0.000000,20
0.973141,0.026859,20
1.000000,0.000000,16
0.410050,0.589950,2
0.400298,0.599702,6
0.000025,0.999975,6
1.000000,0.000000,16
0.000003,0.999997,16
1.000000,0.000000,29
0.990317,0.009683,20
0.999997,0.000003,13
0.991597,0.008403,18
1.000000,0.000000,23
0.002235,0.997765,29
0.997448,0.002552,11
0.004946,0.995054,19
0.000000,1.000000,22
0.106678,0.893322,17
1.000000,0.000000,13
0.999993,0.000007,21
0.000005,0.999995,28
0.000052,0.999948,24
0.000000,1.000000,10
0.012855,0.987145,20
0.000563,0.999437,23
0.978471,0.021529,19
0.000000,1.000000,16
0.986005,0.013995,13
0.025575,0.974425,27
0.000000,1.000000,17
1.000000,0.000000,20
1.000000,0.000000,20
0.995959,0.004041,11
1.000000,0.000000,17
1.000000,0.000000,15
0.000170,0.999830,21
0.000000,1.000000,12
0.000001,0.999999,13
0.000000,1.000000,9
0.000293,0.999707,14
0.999595,0.000405,19
1.000000,0.000000,18
0.983265,0.016735,3
0.999996,0.000004,18
0.853111,0.146889,4
0.032837,0.967163,7
0.008296,0.991704,22
0.000000,1.000000,12
0.000076,0.999924,21
0.999609,0.000391,16
0.979085,0.020915,12
0.000000,1.000000,43
0.000002,0.999998,13
0.000072,0.999928,16
1.000000,0.000000,18
0.693616,0.306384,19
0.492797,0.507203,20
1.000000,0.000000,11
0.926052,0.073948,12
0.418570,0.581430,5
1.000000,0.000000,21
1.000000,0.000000,19
0.987721,0.012279,17
0.994557,0.005443,16
0.000000,1.000000,11
0.000084,0.999916,16
0.122632,0.877368,16
1.000000,0.000000,18
0.962515,0.037485,17
0.988891,0.011109,16
0.000000,1.000000,23
1.000000,0.000000,13
0.999819,0.000181,16
0.000228,0.999772,6
0.000009,0.999991,7
0.999984,0.000016,26
0.000004,0.999996,3
1.000000,0.000000,9
0.000016,0.999984,16
0.000081,0.999919,20
0.999937,0.000063,19
0.999996,0.000004,13
0.999237,0.000763,20
1.000000,0.000000,12
0.977881,0.022119,17
0.731943,0.268057,36
0.999830,0.000170,22
0.033664,0.966336,20
0.033664,0.966336,20
0.000018,0.999982,16
0.000000,1.000000,13
0.002533,0.997468,7
0.000000,1.000000,15
0.999993,0.000007,20
0.997925,0.002075,12
1.000000,0.000000,14
1.000000,0.000000,5
0.000197,0.999803,19
0.000594,0.999406,20
1.000000,0.000000,9
0.987388,0.012612,23
0.005618,0.994382,19
1.000000,0.000000,8
0.038677,0.961323,21
0.597634,0.402366,12
0.067618,0.932382,20
0.000001,0.999999,5
0.000001,0.999999,12
0.000026,0.999974,26
1.000000,0.000000,16
0.999977,0.000023,18
0.002310,0.997690,18
0.032391,0.967609,12
1.000000,0.000000,3
0.999997,0.000003,4
0.895536,0.104464,7
0.982424,0.017576,14
0.000002,0.999998,20
1.000000,0.000000,16
0.049554,0.950446,23
0.001107,0.998893,7
0.998570,0.001430,14
0.000000,1.000000,25
0.324333,0.675667,9
0.000258,0.999742,18
0.002810,0.997190,20
0.000000,1.000000,28
0.982424,0.017576,14
0.047157,0.952843,14
1.000000,0.000000,15
1.000000,0.000000,14
1.000000,0.000000,13
1.000000,0.000000,14
0.984678,0.015322,25
0.474194,0.525806,21
0.263874,0.736126,3
1.000000,0.000000,26
1.000000,0.000000,30
0.000025,0.999975,23
1.000000,0.000000,23
0.000000,1.000000,27
0.998503,0.001497,21
0.170729,0.829271,3
0.004599,0.995401,14
0.339306,0.660694,23
0.000002,0.999998,14
0.302062,0.697938,21
0.999996,0.000004,18
0.170729,0.829271,3
0.999952,0.000048,12
0.999996,0.000004,17
0.000004,0.999996,10
1.000000,0.000000,26
0.723974,0.276026,31
0.034216,0.965784,16
0.999999,0.000001,11
0.024319,0.975681,21
0.999998,0.000002,16
0.000000,1.000000,29
0.999999,0.000001,18
0.999568,0.000432,21
0.982424,0.017576,14
0.994539,0.005461,7
1.000000,0.000000,19
0.999970,0.000030,25
1.000000,0.000000,16
1.000000,0.000000,19
0.123842,0.876158,21
0.203698,0.796302,13
1.000000,0.000000,14
0.000000,1.000000,18
0.008668,0.991332,6
0.238299,0.761702,13
0.982424,0.017576,14
0.000298,0.999702,18
0.592318,0.407682,22
0.999824,0.000176,27
0.999999,0.000001,8
0.944368,0.055632,8
0.982424,0.017576,14
0.997554,0.002446,15
0.999995,0.000005,21
0.993966,0.006034,5
0.180667,0.819333,19
0.000000,1.000000,13
0.000000,1.000000,16
0.000000,1.000000,16
1.000000,0.000000,18
0.000000,1.000000,14
0.000000,1.000000,16
0.801765,0.198235,18
0.000000,1.000000,26
0.044669,0.955331,17
0.999803,0.000197,17
0.952684,0.047316,27
0.449663,0.550337,17
1.000000,0.000000,15
0.982424,0.017576,14
0.998113,0.001887,8
0.000000,1.000000,12
1.000000,0.000000,7
0.999819,0.000181,10
0.992299,0.007701,20
0.986942,0.013058,21
0.001302,0.998698,32
0.007503,0.992497,42
0.000028,0.999972,17
0.000000,1.000000,15
0.999961,0.000039,20
0.000000,1.000000,6
0.999990,0.000010,17
1.000000,0.000000,26
