"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Celebrating Selma all month long on @owntv starting today! #Selma50 http://t.co/LIGRM20k22",FALSE,924,NA,2015-01-01 21:33:37,FALSE,NA,"550766819536297984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",570,FALSE,FALSE,NA,NA
"Sunrise over Haleakala good mornTing! http://t.co/1H7SrgowXe",FALSE,2760,NA,2014-12-30 17:28:59,FALSE,NA,"549980480729124864",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oprah",950,FALSE,FALSE,NA,NA
"@WSJ now let's send prayers out now for this<U+0001F64F> all the families.",FALSE,290,"WSJ",2014-12-28 03:59:40,FALSE,"549049983509757954","549052034276544513","3108351","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",164,FALSE,FALSE,NA,NA
".@MichaelSamNFL loved his answer "" I came out so I didn't have to hide"". #MichaelSam",FALSE,997,NA,2014-12-28 03:57:47,FALSE,NA,"549051559930118144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",382,FALSE,FALSE,NA,NA
".@MichaelSamNFL I too hope good things are on the horizon #MichaelSam",FALSE,531,NA,2014-12-28 03:50:05,FALSE,NA,"549049623264780288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",169,FALSE,FALSE,NA,NA
"@TheeKOShow no. He was tired of hiding. #MichaelSam",FALSE,32,"imkurtsparks",2014-12-28 03:41:03,FALSE,"549046317457342467","549047349293506560","1015264562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",14,FALSE,FALSE,NA,NA
"@CocoaPopps @OWNTV I know 8 kids single mom.. Who didn't even want him to play football. Amazing Grace #MichaelSam",FALSE,30,"CocoaPopps",2014-12-28 03:40:19,FALSE,"549046275271045120","549047163473256449","80301877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
".@MichaelSamNFL I love your answer "" I needed sports"". #MichaelSam",FALSE,378,NA,2014-12-28 03:38:48,FALSE,NA,"549046784975073282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",121,FALSE,FALSE,NA,NA
"@HallErik @OWNTV cause you don't have permission to record other people without asking first and the calls are spontaneous.#MichaelSam",FALSE,35,"HallErik",2014-12-28 03:26:44,FALSE,"549042920993869825","549043745170001920","17493348","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",18,FALSE,FALSE,NA,NA
"RT @SheriSalata: hey @MichaelSamNFL @Vitcamm  so many are watching with supportive hearts.  Hope you are feeling that tonight.  hearts.  #e…",FALSE,0,NA,2014-12-28 03:11:34,FALSE,NA,"549039927623561216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",79,TRUE,FALSE,NA,NA
"@cherylaction thanks Cheryl",FALSE,21,"cherylaction",2014-12-28 03:05:13,FALSE,"549037754663723009","549038329648279553","170358558","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"@platt300k I hear you.",FALSE,19,"platt300k",2014-12-28 02:59:53,FALSE,"549035568664170496","549036988871868416","196034469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",8,FALSE,FALSE,NA,NA
"RT @HarryCook: #MichaelSam is an inspiration to the millions of LGBTQ youth out there struggling. Be true to who you are. Closets are for c…",FALSE,0,NA,2014-12-28 02:56:47,FALSE,NA,"549036209108824065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",331,TRUE,FALSE,NA,NA
"RT @KimHaleDance: It is okay to be who you are!!! Honey, there's nothing to fear but fear itself. #MichaelSam .@owntv .@oprah .@SheriSalata",FALSE,0,NA,2014-12-28 02:56:31,FALSE,NA,"549036143484743680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",139,TRUE,FALSE,NA,NA
"@RealMattHopkins @OWNTV thanks Matt.",FALSE,15,NA,2014-12-28 02:32:36,FALSE,NA,"549030121265311744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",6,FALSE,FALSE,NA,NA
"@cherylaction @artisj21 a gift from a friend.",FALSE,17,"cherylaction",2014-12-28 02:30:21,FALSE,"549029284191293440","549029557236289536","170358558","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",5,FALSE,FALSE,NA,NA
"Our interview afterwords really great. I asked him if he thought the ""kiss"" was too much. His answer spot on. #MichaelSam",FALSE,401,NA,2014-12-28 02:29:05,FALSE,NA,"549029237856800768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",143,FALSE,FALSE,NA,NA
"Getting our first ukulele lesson on the porch! Not ready for concert yet. http://t.co/nTINA7t8fs",FALSE,477,NA,2014-12-28 02:22:36,FALSE,NA,"549027607707398144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",104,FALSE,FALSE,NA,NA
"Michael Sam had such a tough upbringing it's a miracle he survived. #MichaelSam",FALSE,599,NA,2014-12-28 02:06:46,FALSE,NA,"549023623210467329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",234,FALSE,FALSE,NA,NA
"@Ruelon @OWNTV glad y'all are watching so am I. #MichaelSam",FALSE,46,"IamRuelon",2014-12-28 02:05:33,FALSE,"549022308544028672","549023316443295744","339437408","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",21,FALSE,FALSE,NA,NA
"If you're in LA, DC, NY, ATL.. Take some friends to see #Selma this weekend. Movie opens nationwide Jan9th.#SELMA",FALSE,1028,NA,2014-12-26 22:03:47,FALSE,NA,"548600086758825984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",770,FALSE,FALSE,NA,NA
"Thanks All .. On Behalf of @AVAETC and the #Selma team we  are so grateful to you for receiving our movie in the spirit it was created.",FALSE,472,NA,2014-12-26 22:00:13,FALSE,NA,"548599186069807105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",183,FALSE,FALSE,NA,NA
". @AVAETC @CanK30  Ava convinced me to do it after sending me a story about the real Annie Lee Cooper who watched ""Oprah"" every day.#Selma",FALSE,282,"ava",2014-12-26 21:57:28,FALSE,"548597834316910592","548598497402822656","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",106,FALSE,FALSE,NA,NA
"@shaynetraviss @AVAETC strategy and a clear intention #Selma",FALSE,25,"shaynetraviss",2014-12-26 21:53:47,FALSE,"548597290458308608","548597567106211840","30020139","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",17,FALSE,FALSE,NA,NA
"@PhoebeFeed Maya's words . Good observation! #SELMA",FALSE,27,"PhoebeFeed",2014-12-26 21:53:15,FALSE,"548597214013300737","548597435119837185","42883893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",13,FALSE,FALSE,NA,NA
"@rolandsmartin @AVAETC if only I could type as fast as you dance Roland.#Selma",FALSE,35,"rolandsmartin",2014-12-26 21:52:33,FALSE,"548596929903747072","548597259189755904","16116288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"@CarpeDiemJBS patent leather shoes!",FALSE,22,"CarpeDiemJBS",2014-12-26 21:43:37,FALSE,"548594767018614786","548595009461555200","33846385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
".@CarpeDiemJBS  she @AVAETC has incredible vision. I trust her instincts, even when I disagree.and we didn't always agree. #SELMA",FALSE,239,"CarpeDiemJBS",2014-12-26 21:42:29,FALSE,"548594264582930432","548594726320869376","33846385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",83,FALSE,FALSE,NA,NA
"@slminspired @SELMAFilm really good. And the power of a solid collective idea.#Selma",FALSE,18,"slminspired",2014-12-26 21:39:43,FALSE,"548593551626731520","548594029026222080","94438027","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",9,FALSE,FALSE,NA,NA
"@TakeItFromTia good one.#SELMA",FALSE,15,"TakeItFromTia",2014-12-26 21:38:44,FALSE,"548593296256557056","548593782187237376","1610979241","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
"@3LWTV aren't all those men and women heroes? #Selma",FALSE,30,"3LWTV",2014-12-26 21:38:12,FALSE,"548592872610484224","548593647843688449","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",14,FALSE,FALSE,NA,NA
"from those of you who've seen it , what was your main takeaway.?
Can you say without spoiling for others?#Selma",FALSE,267,NA,2014-12-26 21:34:09,FALSE,NA,"548592628271304704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",108,FALSE,FALSE,NA,NA
"@TierraDestiny what scene are you in ? #Selma",FALSE,19,"TierraDestiny",2014-12-26 21:29:38,FALSE,"548591218872315904","548591492109844480","222644626","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"@RichOnOWN @nada0971 I feel her spirit always. It was really strong that day. #Selma",FALSE,51,"RichOnOWN",2014-12-26 21:25:29,FALSE,"548589934450196480","548590448789307392","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",18,FALSE,FALSE,NA,NA
".@nada0971 I filmed that scene the same day Maya passed. #SELMA",FALSE,307,"nada0971",2014-12-26 21:22:34,FALSE,"548589301282660352","548589712609259521","30859043","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",91,FALSE,FALSE,NA,NA
"@emmascout @AVAETC hey Avs what are the 3 words King used in movie?#Selma",FALSE,16,"emmascout",2014-12-26 21:20:52,FALSE,"548585192768942080","548589285142589440","272120938","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",5,FALSE,FALSE,NA,NA
"@emmascout loved that scene my character was a real woman who lived to be 100. Annie Lee Cooper died in 2010. #Selma",FALSE,75,"emmascout",2014-12-26 21:17:46,FALSE,"548588130870505474","548588503953444864","272120938","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",48,FALSE,FALSE,NA,NA
"@straitblazin also @AVAETC runs such a cool set. Recognizes EVERY body. #Selma",FALSE,28,"straitblazin",2014-12-26 21:15:31,FALSE,"548586159413026816","548587937177161728","180943911","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",13,FALSE,FALSE,NA,NA
"@straitblazin the Vibe was divine. We all knew we were working on something bigger than us. #Selma",FALSE,39,"straitblazin",2014-12-26 21:13:31,FALSE,"548586159413026816","548587436754755584","180943911","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",22,FALSE,FALSE,NA,NA
"Love this photo @AVAETC and David O. Went to all LA theaters last night to watch people watch #SELMA http://t.co/PEFXGmAY8r",FALSE,984,NA,2014-12-26 21:11:14,FALSE,NA,"548586859295543296",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oprah",469,FALSE,FALSE,NA,NA
"@3LWTV that's so good. Strategic Planning works.#Selma",FALSE,23,"3LWTV",2014-12-26 21:08:39,FALSE,"548586025006546944","548586209627213824","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",16,FALSE,FALSE,NA,NA
"@rempower the one message I hope people receive is understanding the price that was paid for our ""civil rights"". #SELMA",FALSE,53,"rempower",2014-12-26 21:07:38,FALSE,"548585497485119488","548585953451712512","16842434","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",42,FALSE,FALSE,NA,NA
"Everyone whose seen #SELMA or planning to see tweet me now!",FALSE,769,NA,2014-12-26 21:05:49,FALSE,NA,"548585496461340672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",399,FALSE,FALSE,NA,NA
"@kenlikebarbie tweeting from Aloha land where movie has not yet opened.#SELMA",FALSE,20,"kenlikebarbie",2014-12-26 21:04:22,FALSE,"548584654782332928","548585133909889024","38623110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",14,FALSE,FALSE,NA,NA
"@emmascout @AVAETC we're just so happy it got done. A year ago , Ava was still writing and had not turned in script. #SELMA",FALSE,29,"emmascout",2014-12-26 21:03:28,FALSE,"548584307099709440","548584907073544192","272120938","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",23,FALSE,FALSE,NA,NA
"Tweethearts, i love reading all your tweets about #Selma.  Let's do a tweet up at 4p ET. @AVAETC and I want to hear your thoughts.",FALSE,319,NA,2014-12-26 20:58:55,FALSE,NA,"548583760438890496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",151,FALSE,FALSE,NA,NA
"@ChrisSumlin January 9th opens nationwide!",FALSE,28,"ChrisSumlin",2014-12-26 09:31:03,FALSE,"548409548760174593","548410654839693314","39264553","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",11,FALSE,FALSE,NA,NA
"@melodyMcooper @avatec melody how old are your kids? Great conversation afterwards? #Selma",FALSE,8,"melodyMcooper",2014-12-26 09:29:41,FALSE,"548402668054790144","548410310923522048","1228946599","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",8,FALSE,FALSE,NA,NA
"RT @wolfblitzer: Just saw #Selma which is so powerful. http://t.co/mrX3dGEENS",FALSE,0,NA,2014-12-26 09:25:49,FALSE,NA,"548409338218291202",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",475,TRUE,FALSE,NA,NA
".@DorothyMB brined for 2 days and smoked for 10hrs by chefkennyg37 . I cannot take credit. But can't wait to experience. #MerryChristmas <U+0001F64F>",FALSE,357,"DorothyMB",2014-12-26 00:36:13,FALSE,"548269823906832384","548276059464953857","78778106","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",69,FALSE,FALSE,NA,NA
"@Rob1Mama so sweet of you. Merry<U+0001F384><U+0001F64F>",FALSE,16,"Rob1Mama",2014-12-26 00:30:23,FALSE,"548271521135734784","548274591202680832","951012162","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",4,FALSE,FALSE,NA,NA
"@TheGoodGuyRob was yours the one without the bow ?? <U+0001F385>",FALSE,14,"TheGoodGuyRob",2014-12-26 00:29:13,FALSE,"548273381444157440","548274298217984001","191698985","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"More favorite gifts. Black and White truffle. A real  pearl in its shell. A cross made of shells. Now… http://t.co/SamaSPQx4H",FALSE,497,NA,2014-12-26 00:01:51,FALSE,NA,"548267409938055168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",107,FALSE,FALSE,NA,NA
"Favorite gift from my goddaughter Kirby. Christmas leggings from @TipsyElves #merryChristmas http://t.co/fKkzyPO1Jk",FALSE,717,NA,2014-12-25 22:59:16,FALSE,NA,"548251661635174400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",147,FALSE,FALSE,NA,NA
"Merry Christmas our house to yours! http://t.co/UXMI6ge7Me",FALSE,1472,NA,2014-12-25 20:28:49,FALSE,NA,"548213797803282434",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",319,FALSE,FALSE,NA,NA
"@mstommie @AVAETC packed house..yay! Thanks",FALSE,14,"mstommie",2014-12-25 20:09:51,FALSE,"548208263553355779","548209026581159936","45986133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"@AVAETC just got off the phone with David. He says you all are going to theaters . yAy #SelmaFilm",FALSE,56,"ava",2014-12-25 20:08:42,FALSE,NA,"548208734623637504","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",25,FALSE,FALSE,NA,NA
"Opening Day! Yes that's David Oyelowo who plays a brilliant MLK  jumping forgot in front of theater.… http://t.co/aUiTqaZIL3",FALSE,400,NA,2014-12-25 19:45:02,FALSE,NA,"548202779601149953",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",159,FALSE,FALSE,NA,NA
"@LisaPresley hey Lis, got your gift. Made Stedman the Grits!",FALSE,53,"LisaPresley",2014-12-25 04:30:09,FALSE,"547970749974454273","547972541432594434","67164062","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",16,FALSE,FALSE,NA,NA
"Wishing you  All a double rainbow Christmas Eve! #falala http://t.co/G8yec7Vr4G",FALSE,1492,NA,2014-12-25 03:49:57,FALSE,NA,"547962427166695426",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",410,FALSE,FALSE,NA,NA
"“@aoscott: Here's another one: my attempt to do justice to @AVAETC'S mighty ""Selma"" http://t.co/3CY0BdDDMH” Justice indeed.. WOW!",FALSE,279,"aoscott",2014-12-24 23:47:07,FALSE,"547739798438309888","547901312818368512","109275829","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",127,FALSE,FALSE,NA,NA
"A 50-Mile March, Nearly 50 Years Later - http://t.co/xoyWGpwxOH @AVAETC so proud of you!  http://t.co/sJX5IIqBeD",FALSE,350,NA,2014-12-24 23:38:15,FALSE,NA,"547899081733840896",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oprah",187,FALSE,FALSE,NA,NA
"Thanks to @Common and @JohnLegend for such a beautiful song... #Glory for #SelmaFilm. https://t.co/VZM4pjzpvU",FALSE,631,NA,2014-12-24 01:11:50,FALSE,NA,"547560247897096193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",400,FALSE,FALSE,NA,NA
"From our front porch to yours @jimmyfallon #HolidaySpirit http://t.co/uXJOC75c5P",FALSE,813,NA,2014-12-23 20:04:03,FALSE,NA,"547482787985784833",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",198,FALSE,FALSE,NA,NA
".@jimmyfallon Luke says thanks for the Christmas Sweater! http://t.co/ku1odOqTGi",FALSE,2228,NA,2014-12-23 19:28:42,FALSE,NA,"547473891656863745",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oprah",391,FALSE,FALSE,NA,NA
"@lteasda @OWNTV thanks for watching!",FALSE,62,"lteasda",2014-12-22 01:57:05,FALSE,"546846028624707584","546846855791771648","1535687030","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",21,FALSE,FALSE,NA,NA
"RT @lteasda: @Oprah #OWNTV Thank U for using your platform for the greater good, providing uplifting &amp; inspiring TV #RobBellShow is an incr…",FALSE,0,NA,2014-12-22 01:56:46,FALSE,NA,"546846778763407360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",72,TRUE,FALSE,NA,NA
"@amandeepc sharing releases the pain for sure.",FALSE,53,"amandeepc",2014-12-22 01:38:59,FALSE,"546840171719573505","546842304292458496","59253826","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",16,FALSE,FALSE,NA,NA
".@3LWTV I know people yearn  for an alternative to the chaos.
Thanks to you @GrowingOWN and all the OWNERS who help shine the Light.",FALSE,329,"3LWTV",2014-12-22 01:04:38,FALSE,"546832530230771713","546833659559292928","20831692","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",98,FALSE,FALSE,NA,NA
"@GrowingOWN @DevlinHuxtable saw it months ago. @RWitherspoon does a great job.",FALSE,21,"GrowingOWN",2014-12-22 01:01:12,FALSE,"546832481312206848","546832794677026816","454501787","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",7,FALSE,FALSE,NA,NA
".@3LWTV thank you for that response. Hoping this kind of show can work n Prime time. Thank you and all of you  for your support. #soultosoul",FALSE,256,"3LWTV",2014-12-22 00:57:00,FALSE,"546831179127988226","546831736626106368","20831692","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",68,FALSE,FALSE,NA,NA
"@towingaevans @MThomashefsky yes I feeeeel her all the time.",FALSE,21,"towingaevans",2014-12-22 00:53:44,FALSE,"546830715628060672","546830916547391490","749872916","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",6,FALSE,FALSE,NA,NA
".@MThomashefsky miss her Sooo much. Tapes like this remind me how much. #SoultoSoul",FALSE,201,"MThomashefsky",2014-12-22 00:50:41,FALSE,"546829775273082882","546830149778292737","1895764152","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",51,FALSE,FALSE,NA,NA
"""The Soul is the spirit that longs  for ALL. "" Brilliant words from Maya. #soultosoul",FALSE,655,NA,2014-12-22 00:48:00,FALSE,NA,"546829473136398337",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",434,FALSE,FALSE,NA,NA
".@GrowingOWN @marknepo ""God is ALL"" .. Favorite definition from Maya.",FALSE,329,"GrowingOWN",2014-12-22 00:42:45,FALSE,"546827741832560641","546828150701690880","454501787","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",123,FALSE,FALSE,NA,NA
"@GrowingOWN that's a good Sunday! #SoultoSoul",FALSE,24,"GrowingOWN",2014-12-22 00:41:08,FALSE,"546827405512294400","546827742415949824","454501787","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",5,FALSE,FALSE,NA,NA
"We release heaven by living on Earth .. One of my favorite quotes ever. Thanks @marknepo  #SoultoSoul",FALSE,626,NA,2014-12-22 00:39:09,FALSE,NA,"546827244597825536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",336,FALSE,FALSE,NA,NA
"@awardnow @mybestlifecoach @GrowingOWN yep.. We needed one hashtag for the experience . #SoultoSoul",FALSE,18,"awardnow",2014-12-22 00:37:21,FALSE,"546825843679690752","546826793315889152","26784112","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",8,FALSE,FALSE,NA,NA
"@GilbertLiz @SuperSoulSunday hey Liz... Miss you on tour. Thanks for joining us on TweetUP! #SuperSoulSunday",FALSE,38,"GilbertLiz",2014-12-22 00:34:25,FALSE,"546825777044815872","546826053759430657","49114382","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",13,FALSE,FALSE,NA,NA
"@lardove6169 loving life! So sorry you're not.",FALSE,81,"lardove6169",2014-12-22 00:30:13,FALSE,"546824796525576192","546824997251973120","2844705471","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",39,FALSE,FALSE,NA,NA
"Look at me looking at @rustyrockets I can't believe the words coming out of his mouth. he didn't blink or hesitate. #SuperSoulSunday",FALSE,679,NA,2014-12-22 00:28:59,FALSE,NA,"546824684822462464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",227,FALSE,FALSE,NA,NA
"@Pharrell loved his answers too. Wise. very Wise. #SuperSoulSunday",FALSE,114,"Pharrell",2014-12-22 00:18:27,FALSE,NA,"546822036094349312","338084918","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",41,FALSE,FALSE,NA,NA
"@JohnLeFevre @rustyrockets don't thnk you're right about that. Are u watching him on #SuperSoulSunday",FALSE,18,"JohnLeFevre",2014-12-22 00:15:43,FALSE,"546820059545362432","546821346919866368","27434900","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",5,FALSE,FALSE,NA,NA
".@CDNOWNViewers @OWNCanada yay Canada  tweet now!",FALSE,200,"CDNOWNViewers",2014-12-22 00:14:00,FALSE,"546820541613867008","546820915271462912","410824936","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",70,FALSE,FALSE,NA,NA
"@Official_AlexB_ @iamTinaTurner nope didn't know. Hey Tina!!",FALSE,19,"Official_AlexB_",2014-12-22 00:12:31,FALSE,"546820097851920385","546820543547064320","1152551892","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",7,FALSE,FALSE,NA,NA
".@rustyrockets surprised me the most with his responses. So spiritually fluent don't you think?
#SoulToSoul",FALSE,302,NA,2014-12-22 00:10:09,FALSE,NA,"546819946273980416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",72,FALSE,FALSE,NA,NA
"Loved Tina Turners answer ""God is a way of life"" didn't you ? #SoulToSoul",FALSE,624,NA,2014-12-22 00:06:41,FALSE,NA,"546819073296703488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",256,FALSE,FALSE,NA,NA
"Here we are .. Thanks for joining us.
""the soul is the fingerprint of God that becomes the physical body"" go @IyanlaVanzant #SoulToSoul",FALSE,399,NA,2014-12-22 00:03:40,FALSE,NA,"546818314190594048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",169,FALSE,FALSE,NA,NA
".@RichOnOWN @SuperSoulSunday  so hoping this works . Fingers crossed for good numbers.",FALSE,234,"RichOnOWN",2014-12-21 23:58:51,FALSE,"546816621730230272","546817103798337536","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",66,FALSE,FALSE,NA,NA
"@rempower @Official_AlexB_ @OWNTV ready for the TweetUp. #SoulToSoul",FALSE,31,"rempower",2014-12-21 23:54:28,FALSE,"546711864529674240","546816002252492800","16842434","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",22,FALSE,FALSE,NA,NA
