Negative,Positive,WC
0.853769,0.146231,21
0.053080,0.946920,21
0.971049,0.028951,20
1.000000,0.000000,23
0.999972,0.000028,28
1.000000,0.000000,19
0.999951,0.000049,12
1.000000,0.000000,24
1.000000,0.000000,24
0.000000,1.000000,22
0.000002,0.999998,16
0.268294,0.731706,23
1.000000,0.000000,21
0.000040,0.999960,22
0.003858,0.996142,6
0.838373,0.161627,7
1.000000,0.000000,12
1.000000,0.000000,26
0.999129,0.000871,22
0.001901,0.998099,21
0.005391,0.994609,23
0.001590,0.998410,21
1.000000,0.000000,18
0.994410,0.005590,30
1.000000,0.000000,22
0.278588,0.721412,18
0.991862,0.008138,25
1.000000,0.000000,22
1.000000,0.000000,15
0.003921,0.996079,13
0.980527,0.019473,11
0.000000,1.000000,25
0.996669,0.003331,11
1.000000,0.000000,24
0.000000,1.000000,13
0.541562,0.458438,21
0.000000,1.000000,20
0.999087,0.000913,27
0.999966,0.000034,30
1.000000,0.000000,20
0.999706,0.000294,20
0.947237,0.052763,25
0.009331,0.990669,23
0.999637,0.000363,9
0.048972,0.951028,25
0.000296,0.999704,22
0.984600,0.015400,8
1.000000,0.000000,8
0.999962,0.000038,11
0.845757,0.154243,22
0.996957,0.003043,19
0.993270,0.006730,15
0.008774,0.991226,20
0.994172,0.005828,22
0.984124,0.015876,23
0.364429,0.635571,4
0.940386,0.059614,7
0.998874,0.001126,22
0.008364,0.991636,19
0.006661,0.993339,26
0.166558,0.833442,23
0.037893,0.962107,23
1.000000,0.000000,21
0.610182,0.389818,28
0.999999,0.000001,18
0.006240,0.993760,19
0.998672,0.001328,28
0.999992,0.000008,25
0.999956,0.000044,23
0.000010,0.999990,23
0.001337,0.998663,25
0.432392,0.567608,25
0.999992,0.000008,20
0.999690,0.000310,31
0.999701,0.000300,22
0.999993,0.000007,10
0.000029,0.999971,21
1.000000,0.000000,22
0.999999,0.000001,20
0.999962,0.000038,24
0.991507,0.008493,12
0.999850,0.000150,25
1.000000,0.000000,23
0.099165,0.900835,14
0.999975,0.000025,21
0.999078,0.000922,23
0.002488,0.997512,15
1.000000,0.000000,21
0.982050,0.017950,23
0.998693,0.001307,18
1.000000,0.000000,25
0.046509,0.953491,25
0.801360,0.198640,20
0.000009,0.999991,14
0.985190,0.014810,19
1.000000,0.000000,20
1.000000,0.000000,21
0.998289,0.001711,23
1.000000,0.000000,23
0.985806,0.014194,26
0.591479,0.408521,23
0.078754,0.921246,12
0.006714,0.993286,19
0.986429,0.013571,16
0.999400,0.000600,25
1.000000,0.000000,24
1.000000,0.000000,26
1.000000,0.000000,18
0.912009,0.087991,15
0.002857,0.997143,21
0.000000,1.000000,21
0.999977,0.000023,15
1.000000,0.000000,13
0.999969,0.000031,13
0.233613,0.766387,24
0.999999,0.000001,6
0.000026,0.999974,19
0.999998,0.000002,23
0.000000,1.000000,26
0.876792,0.123208,22
0.571197,0.428803,21
0.000327,0.999673,17
0.000003,0.999997,8
0.987962,0.012038,23
0.066927,0.933073,20
0.000000,1.000000,5
0.000000,1.000000,23
0.493537,0.506463,1
0.000009,0.999991,10
1.000000,0.000000,24
0.000001,0.999999,20
0.998176,0.001824,19
0.999967,0.000033,22
0.988644,0.011356,25
1.000000,0.000000,22
1.000000,0.000000,20
0.228462,0.771538,21
0.995755,0.004245,20
0.999994,0.000006,23
0.999999,0.000001,21
0.228272,0.771728,22
0.999981,0.000019,25
0.989348,0.010652,27
0.000024,0.999976,23
0.999749,0.000251,24
1.000000,0.000000,24
0.000000,1.000000,18
0.000001,0.999999,21
0.000000,1.000000,30
0.979986,0.020014,19
0.000007,0.999993,9
0.005964,0.994036,21
0.124147,0.875853,27
1.000000,0.000000,13
0.997681,0.002319,20
1.000000,0.000000,17
0.069035,0.930965,21
0.451655,0.548345,24
0.135256,0.864744,26
0.986479,0.013521,27
0.003668,0.996332,23
0.999910,0.000090,26
0.350938,0.649062,22
0.797914,0.202086,15
0.999353,0.000648,25
1.000000,0.000000,23
0.999999,0.000001,24
1.000000,0.000000,20
0.999703,0.000297,19
0.378695,0.621305,22
0.000000,1.000000,24
0.999832,0.000168,22
1.000000,0.000000,21
0.763786,0.236214,20
1.000000,0.000000,6
0.999744,0.000256,25
0.997108,0.002892,23
1.000000,0.000000,20
0.803053,0.196947,26
0.000001,1.000000,24
0.058415,0.941585,19
0.021583,0.978417,22
0.999982,0.000018,24
1.000000,0.000000,21
0.005214,0.994786,17
0.998505,0.001495,17
0.055884,0.944116,16
0.000000,1.000000,18
0.001104,0.998896,28
0.000000,1.000000,19
1.000000,0.000000,6
0.960674,0.039326,16
0.600746,0.399254,24
1.000000,0.000000,25
0.982740,0.017260,20
0.999975,0.000025,21
0.448034,0.551966,20
0.708073,0.291927,9
0.921418,0.078582,5
0.999942,0.000058,5
0.000000,1.000000,20
1.000000,0.000000,24
0.012831,0.987169,22
0.999030,0.000970,20
0.016503,0.983497,22
1.000000,0.000000,8
0.994037,0.005963,22
0.986199,0.013801,21
0.000724,0.999276,20
0.978692,0.021308,21
0.986011,0.013989,24
0.000020,0.999980,22
0.000035,0.999965,18
0.000094,0.999906,20
0.999996,0.000004,15
0.000023,0.999977,14
0.000000,1.000000,24
0.761999,0.238001,26
0.000206,0.999794,20
0.008399,0.991601,13
0.000000,1.000000,23
1.000000,0.000000,21
0.000014,0.999986,24
0.436620,0.563380,21
0.954930,0.045070,25
0.999561,0.000439,23
1.000000,0.000000,23
0.251245,0.748755,22
0.000140,0.999860,18
0.972456,0.027544,24
0.000516,0.999484,22
0.885274,0.114726,17
0.999983,0.000017,21
0.998192,0.001808,22
0.000007,0.999993,22
0.996772,0.003228,19
0.999999,0.000001,23
0.046802,0.953198,23
0.995468,0.004532,25
0.981248,0.018752,20
1.000000,0.000000,6
0.014678,0.985322,5
0.000003,0.999997,15
0.547056,0.452944,22
0.003083,0.996917,21
1.000000,0.000000,19
0.004877,0.995123,18
0.842774,0.157225,23
1.000000,0.000000,20
0.999944,0.000056,24
0.999931,0.000069,10
0.999998,0.000002,18
1.000000,0.000000,7
0.848896,0.151104,21
0.989743,0.010257,25
1.000000,0.000000,26
1.000000,0.000000,7
1.000000,0.000000,15
1.000000,0.000000,21
0.326816,0.673184,27
0.991323,0.008677,22
1.000000,0.000000,24
1.000000,0.000000,17
0.739933,0.260067,28
0.015887,0.984113,21
0.670489,0.329511,23
0.636174,0.363826,24
1.000000,0.000000,19
0.000000,1.000000,12
0.382849,0.617151,21
1.000000,0.000000,26
0.000000,1.000000,17
0.996686,0.003314,22
0.054186,0.945814,19
0.134977,0.865023,23
0.000000,1.000000,17
0.113510,0.886490,19
1.000000,0.000000,23
0.000000,1.000000,24
0.717667,0.282333,17
0.000000,1.000000,19
0.752512,0.247488,25
1.000000,0.000000,27
0.000000,1.000000,21
0.999998,0.000002,20
0.350353,0.649647,18
0.006860,0.993140,23
1.000000,0.000000,17
0.999834,0.000166,26
0.977516,0.022484,22
0.000000,1.000000,23
0.997586,0.002414,10
0.005278,0.994722,25
0.000091,0.999910,24
0.893971,0.106029,22
1.000000,0.000000,5
0.966974,0.033026,24
0.000000,1.000000,14
0.061696,0.938304,17
0.001520,0.998480,22
0.443475,0.556525,15
0.999994,0.000006,23
0.000050,0.999950,21
0.493537,0.506463,1
0.999238,0.000762,4
0.349600,0.650400,23
0.995215,0.004785,19
1.000000,0.000000,22
0.022280,0.977720,26
0.995430,0.004570,22
0.999990,0.000010,19
0.364429,0.635571,4
0.000000,1.000000,21
0.024066,0.975933,17
1.000000,0.000000,21
0.014678,0.985322,5
0.000104,0.999896,13
0.989713,0.010287,18
0.096930,0.903070,25
1.000000,0.000000,23
0.999996,0.000004,14
1.000000,0.000000,22
0.000001,0.999999,20
1.000000,0.000000,15
0.989973,0.010027,24
0.018059,0.981941,20
0.999951,0.000049,4
1.000000,0.000000,23
0.999998,0.000002,16
0.002367,0.997633,18
0.667869,0.332131,25
0.997548,0.002452,23
0.021398,0.978602,18
1.000000,0.000000,23
1.000000,0.000000,24
0.064082,0.935918,7
1.000000,0.000000,25
0.391691,0.608309,24
0.651886,0.348114,24
0.999978,0.000022,23
0.998827,0.001173,28
1.000000,0.000000,21
0.000000,1.000000,23
0.001239,0.998761,21
0.999976,0.000024,21
0.003794,0.996206,25
0.000226,0.999774,23
1.000000,0.000000,7
0.999999,0.000001,24
0.002585,0.997415,25
0.403418,0.596582,21
0.790894,0.209106,22
1.000000,0.000000,21
1.000000,0.000000,21
0.985596,0.014404,16
1.000000,0.000000,23
1.000000,0.000000,23
0.999915,0.000085,25
1.000000,0.000000,23
1.000000,0.000000,19
0.999759,0.000241,11
0.004483,0.995517,23
0.092751,0.907249,23
0.001063,0.998937,21
0.009444,0.990556,16
0.222817,0.777183,18
0.024781,0.975219,15
0.483287,0.516713,19
0.873491,0.126509,27
1.000000,0.000000,26
0.998091,0.001909,26
0.015353,0.984647,25
0.066172,0.933828,24
0.981247,0.018753,6
1.000000,0.000000,25
0.286766,0.713234,22
0.058094,0.941906,25
0.721120,0.278880,26
0.999988,0.000012,24
1.000000,0.000000,21
0.082804,0.917196,21
0.074219,0.925781,25
0.912279,0.087721,21
0.999895,0.000105,23
0.328307,0.671693,14
0.999988,0.000012,23
1.000000,0.000000,24
0.997277,0.002723,20
1.000000,0.000000,25
1.000000,0.000000,19
0.137787,0.862213,23
0.263097,0.736903,25
0.139482,0.860518,19
0.547089,0.452911,24
0.999998,0.000002,21
0.999943,0.000057,22
0.987258,0.012742,21
0.985886,0.014114,25
0.960283,0.039717,23
0.992376,0.007624,22
0.999853,0.000147,19
0.963286,0.036714,23
0.000103,0.999897,24
0.668117,0.331883,24
0.493537,0.506463,1
0.951070,0.048930,24
0.999819,0.000181,12
0.998070,0.001930,28
1.000000,0.000000,21
0.009038,0.990962,21
0.121871,0.878129,8
0.773677,0.226323,26
0.560746,0.439254,11
0.932851,0.067149,25
1.000000,0.000000,24
0.998457,0.001543,23
0.999853,0.000147,23
0.272542,0.727458,17
0.000002,0.999998,23
0.003181,0.996819,21
0.044608,0.955392,22
0.000362,0.999638,24
0.738998,0.261002,20
1.000000,0.000000,23
0.000000,1.000000,18
1.000000,0.000000,23
0.915665,0.084335,22
0.000827,0.999173,14
1.000000,0.000000,9
1.000000,0.000000,21
0.999966,0.000034,23
0.789261,0.210739,17
0.999999,0.000001,25
1.000000,0.000000,28
0.205325,0.794675,24
0.003399,0.996601,21
1.000000,0.000000,22
1.000000,0.000000,19
0.999397,0.000603,11
1.000000,0.000000,23
0.999997,0.000003,24
0.581176,0.418824,23
1.000000,0.000000,12
0.999882,0.000118,10
0.000000,1.000000,5
1.000000,0.000000,20
0.999806,0.000194,17
0.000268,0.999732,22
1.000000,0.000000,20
0.761207,0.238793,20
1.000000,0.000000,24
0.627191,0.372809,20
0.000000,1.000000,10
1.000000,0.000000,28
1.000000,0.000000,19
0.000139,0.999861,23
0.000000,1.000000,23
0.996045,0.003955,16
0.999995,0.000004,18
0.000101,0.999899,19
0.999990,0.000010,25
0.000006,0.999994,23
0.052675,0.947325,21
0.998968,0.001032,20
0.999992,0.000008,8
0.999964,0.000036,24
1.000000,0.000000,21
0.020395,0.979605,16
0.001473,0.998527,23
0.000000,1.000000,15
0.000006,0.999994,25
1.000000,0.000000,21
0.493537,0.506463,1
0.574479,0.425521,25
1.000000,0.000001,28
0.419975,0.580025,23
0.000000,1.000000,19
0.000026,0.999974,22
0.000009,0.999991,21
0.992489,0.007511,28
1.000000,0.000000,19
0.032231,0.967769,21
0.999926,0.000074,19
1.000000,0.000000,22
0.000268,0.999732,20
0.000000,1.000000,22
1.000000,0.000000,22
1.000000,0.000000,20
0.001585,0.998415,19
0.999995,0.000006,9
0.000000,1.000000,24
1.000000,0.000000,20
0.999963,0.000037,4
1.000000,0.000000,21
1.000000,0.000000,22
1.000000,0.000000,19
0.999492,0.000508,23
1.000000,0.000000,24
0.974501,0.025499,15
0.999995,0.000005,24
1.000000,0.000000,22
1.000000,0.000000,21
0.993138,0.006862,22
0.983773,0.016227,23
0.825826,0.174174,17
1.000000,0.000000,28
1.000000,0.000000,18
1.000000,0.000000,25
0.972493,0.027507,19
0.000000,1.000000,21
0.000017,0.999983,25
1.000000,0.000000,22
0.999982,0.000018,12
0.999999,0.000001,9
0.493537,0.506463,1
0.000948,0.999052,24
0.967739,0.032261,11
0.987888,0.012112,20
0.032357,0.967643,19
0.000791,0.999209,18
0.000925,0.999075,22
1.000000,0.000000,16
0.000000,1.000000,19
1.000000,0.000000,12
1.000000,0.000000,23
0.999300,0.000700,21
0.975203,0.024797,3
0.999989,0.000011,27
0.999993,0.000007,20
0.616805,0.383194,6
1.000000,0.000000,22
1.000000,0.000000,21
0.000270,0.999730,25
0.999966,0.000034,22
0.000014,0.999986,21
0.999906,0.000094,21
0.999972,0.000028,20
0.973119,0.026881,24
1.000000,0.000000,23
0.000004,0.999996,23
0.003599,0.996401,23
0.014362,0.985638,18
0.999966,0.000034,24
0.472502,0.527498,12
0.227729,0.772271,14
0.022369,0.977631,19
0.999995,0.000005,20
0.011337,0.988663,22
0.000000,1.000000,22
0.446436,0.553564,24
0.999984,0.000016,25
0.004575,0.995425,23
0.801541,0.198459,22
0.999995,0.000005,26
1.000000,0.000000,18
0.999998,0.000002,24
0.000055,0.999945,20
0.081465,0.918535,20
0.999982,0.000018,19
1.000000,0.000000,22
0.999827,0.000173,25
1.000000,0.000000,22
0.999488,0.000512,22
0.999269,0.000731,20
0.752572,0.247428,19
0.950962,0.049038,22
1.000000,0.000000,9
0.999997,0.000003,24
0.997986,0.002014,5
0.999320,0.000680,23
0.117481,0.882519,21
0.999999,0.000001,20
0.238266,0.761733,23
0.635021,0.364979,23
0.000000,1.000000,4
0.999983,0.000017,22
0.999817,0.000183,22
0.998707,0.001293,25
0.960606,0.039394,22
0.999999,0.000001,20
0.999990,0.000010,23
0.360335,0.639665,20
1.000000,0.000000,20
0.450220,0.549780,22
0.924640,0.075360,22
0.999980,0.000020,26
0.097437,0.902563,19
0.999935,0.000065,21
0.999982,0.000018,20
0.948973,0.051027,26
0.996829,0.003171,13
0.968659,0.031341,20
1.000000,0.000000,22
0.997294,0.002706,20
0.000020,0.999979,23
1.000000,0.000000,22
0.999994,0.000006,21
0.010090,0.989910,27
1.000000,0.000000,24
0.000171,0.999829,25
0.000004,0.999996,5
0.000004,0.999996,22
0.574892,0.425108,22
0.843952,0.156048,22
0.000070,0.999930,21
0.000117,0.999884,22
0.999999,0.000001,16
0.001326,0.998675,25
0.000002,0.999998,22
1.000000,0.000000,14
0.001978,0.998022,23
0.000000,1.000000,21
0.000002,0.999997,18
1.000000,0.000000,22
0.014678,0.985322,5
1.000000,0.000000,3
0.999993,0.000007,21
0.000015,0.999985,21
0.016562,0.983438,23
0.999995,0.000005,25
0.001046,0.998954,15
1.000000,0.000000,12
0.817731,0.182269,17
0.952933,0.047067,22
0.000063,0.999937,18
0.997597,0.002403,21
0.999171,0.000829,21
0.869376,0.130624,26
0.000004,0.999996,20
0.000798,0.999202,30
0.999747,0.000253,22
0.946640,0.053360,23
0.999999,0.000001,19
0.999998,0.000002,22
0.077432,0.922568,19
0.100336,0.899664,21
0.999985,0.000015,24
0.925361,0.074639,12
0.999609,0.000391,19
0.240028,0.759972,22
0.000002,0.999998,23
0.999979,0.000021,27
0.999998,0.000002,22
0.999991,0.000009,22
0.999995,0.000005,21
0.999990,0.000010,25
0.999775,0.000225,25
1.000000,0.000000,24
0.999502,0.000498,20
1.000000,0.000000,23
0.000068,0.999932,21
0.850271,0.149730,17
1.000000,0.000000,25
0.987883,0.012117,18
1.000000,0.000000,20
0.997782,0.002218,21
0.544657,0.455343,20
1.000000,0.000000,20
1.000000,0.000000,22
0.004280,0.995720,13
0.000969,0.999031,20
0.000027,0.999973,20
1.000000,0.000000,20
1.000000,0.000000,23
0.417692,0.582308,7
0.911160,0.088840,23
0.039508,0.960492,25
0.179001,0.820999,21
0.999999,0.000001,16
0.985764,0.014236,10
0.999957,0.000043,20
1.000000,0.000000,20
1.000000,0.000000,22
0.044617,0.955383,20
0.744334,0.255666,22
1.000000,0.000000,23
0.976516,0.023484,23
0.000018,0.999982,17
0.999980,0.000020,21
1.000000,0.000000,30
1.000000,0.000000,23
1.000000,0.000000,18
0.997279,0.002721,27
0.000000,1.000000,19
0.999999,0.000001,15
0.630834,0.369166,1
0.999972,0.000028,22
0.000002,0.999998,16
1.000000,0.000000,24
0.028706,0.971294,19
1.000000,0.000000,26
1.000000,0.000000,11
0.992942,0.007058,10
1.000000,0.000000,22
1.000000,0.000000,23
1.000000,0.000000,23
0.630834,0.369166,1
1.000000,0.000000,6
0.997612,0.002388,25
0.000002,0.999998,24
0.999940,0.000060,22
0.627148,0.372852,22
0.999198,0.000802,26
0.999968,0.000032,7
1.000000,0.000000,22
1.000000,0.000000,20
0.322141,0.677858,21
1.000000,0.000000,23
0.016519,0.983481,19
0.999997,0.000003,20
1.000000,0.000000,19
0.513708,0.486292,9
0.999999,0.000001,21
0.999998,0.000002,9
0.260926,0.739074,23
0.000000,1.000000,10
0.984029,0.015971,17
0.999899,0.000101,15
0.297892,0.702108,23
0.996481,0.003519,24
0.869005,0.130995,25
0.002302,0.997698,23
0.998144,0.001856,21
1.000000,0.000000,20
0.000108,0.999892,20
1.000000,0.000000,26
0.000001,0.999999,25
1.000000,0.000000,24
0.999997,0.000003,6
0.000000,1.000000,29
1.000000,0.000000,26
0.000180,0.999820,25
0.014378,0.985622,18
1.000000,0.000000,18
1.000000,0.000000,20
1.000000,0.000000,23
0.084655,0.915345,28
0.000054,0.999946,24
0.285099,0.714901,22
1.000000,0.000000,23
1.000000,0.000000,16
0.999998,0.000002,22
0.091723,0.908277,23
0.002977,0.997023,6
0.010673,0.989328,21
0.000000,1.000000,23
1.000000,0.000000,20
0.999994,0.000006,25
0.000000,1.000000,18
0.143659,0.856341,19
0.995446,0.004554,23
1.000000,0.000000,16
0.999983,0.000017,14
1.000000,0.000000,23
1.000000,0.000000,13
0.999845,0.000155,22
0.986779,0.013221,19
0.630834,0.369166,1
1.000000,0.000000,22
0.999281,0.000719,21
1.000000,0.000000,19
0.962337,0.037663,22
0.027564,0.972436,23
0.000032,0.999968,23
0.959800,0.040200,23
0.001860,0.998140,21
0.001298,0.998702,23
1.000000,0.000000,22
0.040823,0.959177,3
1.000000,0.000000,23
0.003790,0.996210,22
0.999999,0.000001,19
0.999999,0.000001,28
0.562211,0.437789,21
0.999636,0.000364,4
0.998927,0.001073,25
0.000000,1.000000,19
1.000000,0.000000,18
0.791519,0.208481,20
1.000000,0.000000,19
1.000000,0.000000,20
0.992459,0.007541,24
0.905919,0.094081,19
1.000000,0.000000,20
0.001085,0.998915,20
0.999676,0.000324,21
0.999999,0.000001,21
1.000000,0.000000,21
0.999999,0.000001,20
1.000000,0.000000,28
0.994816,0.005184,20
1.000000,0.000000,25
1.000000,0.000000,21
1.000000,0.000000,14
0.996902,0.003098,20
1.000000,0.000000,20
0.575442,0.424558,23
1.000000,0.000000,24
0.003262,0.996738,21
0.000001,0.999999,18
0.999994,0.000006,19
0.015800,0.984200,27
0.999998,0.000002,21
0.998628,0.001372,25
1.000000,0.000000,16
0.223635,0.776365,22
0.000015,0.999985,20
0.999953,0.000047,25
0.003336,0.996664,21
1.000000,0.000000,29
0.976964,0.023036,21
0.999964,0.000036,21
1.000000,0.000000,25
0.999995,0.000005,9
0.326458,0.673542,2
0.000196,0.999804,7
0.972554,0.027446,25
0.992117,0.007883,23
0.000014,0.999986,17
0.999854,0.000146,18
0.997773,0.002227,19
0.759035,0.240965,22
0.000000,1.000000,19
0.483402,0.516598,21
1.000000,0.000000,14
0.027936,0.972064,20
0.479141,0.520859,20
0.260765,0.739235,20
0.160917,0.839083,21
0.334994,0.665006,25
1.000000,0.000000,24
0.101094,0.898906,21
0.980753,0.019247,19
1.000000,0.000000,20
0.330484,0.669516,26
0.251667,0.748333,25
1.000000,0.000000,5
0.170571,0.829429,23
0.999260,0.000740,24
0.971501,0.028499,23
0.000000,1.000000,17
0.000027,0.999973,15
0.000075,0.999925,11
1.000000,0.000000,21
0.976198,0.023802,23
0.702168,0.297832,17
1.000000,0.000000,24
0.999996,0.000004,20
1.000000,0.000000,24
0.724895,0.275105,14
1.000000,0.000000,19
1.000000,0.000000,26
0.055848,0.944152,21
0.999986,0.000014,24
1.000000,0.000000,18
0.999934,0.000066,20
0.984049,0.015951,21
0.000000,1.000000,23
1.000000,0.000000,24
0.499970,0.500030,23
0.673822,0.326178,20
0.996888,0.003112,23
0.910006,0.089994,22
0.191265,0.808735,21
1.000000,0.000000,21
0.643710,0.356290,21
0.994418,0.005582,19
0.979577,0.020423,22
0.000856,0.999144,18
0.999321,0.000679,22
0.084190,0.915810,21
0.000000,1.000000,16
0.000000,1.000000,19
0.999995,0.000005,21
0.084544,0.915456,20
0.923338,0.076662,22
0.045700,0.954300,24
1.000000,0.000000,23
1.000000,0.000000,12
1.000000,0.000000,18
0.986845,0.013155,21
1.000000,0.000000,21
0.999993,0.000007,22
0.000012,0.999988,24
0.970455,0.029545,20
0.000013,0.999987,246
0.992776,0.007224,25
0.000004,0.999996,22
0.966562,0.033438,22
0.000000,1.000000,21
0.986164,0.013836,26
0.992023,0.007977,21
0.999998,0.000002,11
0.991561,0.008439,14
0.000001,0.999999,19
1.000000,0.000000,24
1.000000,0.000000,20
0.000000,1.000000,18
0.776787,0.223213,18
0.874618,0.125382,5
1.000000,0.000000,22
0.977051,0.022949,15
0.949580,0.050420,28
0.568029,0.431971,26
0.018849,0.981151,27
0.924035,0.075965,22
0.000137,0.999863,25
0.999297,0.000703,14
0.999943,0.000057,21
0.982641,0.017359,20
1.000000,0.000000,22
0.004772,0.995228,9
0.962894,0.037106,7
0.010058,0.989942,27
0.272007,0.727992,22
0.006832,0.993168,20
0.012485,0.987515,21
0.999987,0.000013,20
1.000000,0.000000,20
0.000987,0.999013,23
0.991753,0.008247,23
0.001589,0.998411,29
0.000000,1.000000,24
0.001535,0.998465,27
1.000000,0.000000,23
1.000000,0.000000,26
0.000062,0.999938,22
0.987567,0.012433,22
0.000595,0.999405,25
0.563246,0.436754,2
0.000379,0.999621,23
0.000020,0.999980,21
0.493537,0.506463,1
1.000000,0.000000,23
1.000000,0.000000,23
0.999783,0.000217,22
1.000000,0.000000,20
1.000000,0.000000,21
0.999161,0.000839,21
0.006006,0.993994,20
1.000000,0.000000,21
0.003708,0.996292,19
0.998327,0.001673,22
0.346558,0.653442,19
1.000000,0.000000,27
0.002810,0.997190,20
0.999684,0.000316,24
0.980721,0.019279,12
0.000658,0.999342,18
1.000000,0.000000,10
0.049017,0.950983,25
0.001135,0.998865,17
0.999999,0.000001,26
0.999927,0.000073,23
0.999949,0.000051,23
0.002256,0.997744,23
0.999984,0.000016,18
0.998690,0.001310,24
0.933470,0.066530,20
0.849476,0.150524,22
0.036355,0.963645,20
0.002610,0.997390,23
1.000000,0.000000,7
0.005590,0.994410,6
0.963570,0.036430,9
1.000000,0.000000,23
0.138149,0.861851,16
1.000000,0.000000,30
0.000028,0.999972,20
0.076848,0.923152,23
0.999964,0.000036,19
0.000048,0.999952,21
1.000000,0.000000,23
0.999995,0.000005,21
0.028036,0.971964,21
0.999424,0.000576,18
0.000257,0.999743,25
0.990578,0.009422,22
0.995376,0.004624,18
0.999996,0.000004,21
0.000007,0.999993,23
1.000000,0.000000,19
0.074786,0.925214,19
0.001176,0.998824,14
1.000000,0.000000,6
1.000000,0.000000,25
0.000020,0.999980,20
1.000000,0.000000,29
0.031257,0.968743,23
0.949901,0.050099,22
0.999939,0.000061,22
1.000000,0.000000,23
0.003689,0.996311,20
0.012033,0.987968,13
0.999953,0.000047,21
1.000000,0.000000,23
0.315875,0.684125,13
1.000000,0.000000,27
0.001262,0.998738,22
0.999967,0.000033,22
1.000000,0.000000,7
0.134279,0.865721,19
1.000000,0.000000,20
0.995163,0.004837,25
0.000000,1.000000,24
0.999576,0.000424,22
1.000000,0.000000,22
0.563246,0.436754,2
1.000000,0.000000,22
0.874357,0.125643,20
0.999998,0.000002,24
0.996805,0.003195,23
0.000005,0.999995,14
1.000000,0.000000,11
0.184791,0.815209,22
0.000004,0.999996,24
1.000000,0.000000,23
0.999988,0.000012,21
0.972098,0.027902,23
0.088009,0.911991,19
0.000003,0.999997,20
1.000000,0.000000,20
0.942222,0.057778,21
0.811186,0.188814,20
0.110819,0.889181,3
0.000000,1.000000,18
1.000000,0.000000,23
1.000000,0.000000,26
0.493537,0.506463,1
0.988866,0.011134,17
0.000013,0.999987,25
0.999999,0.000001,22
0.986537,0.013463,22
0.999967,0.000033,22
0.000005,0.999995,23
0.061123,0.938877,13
0.000148,0.999852,17
0.006486,0.993514,17
0.998605,0.001395,20
1.000000,0.000000,22
0.343847,0.656154,18
0.999994,0.000006,23
0.999984,0.000016,23
0.002372,0.997629,25
0.005111,0.994889,29
0.999906,0.000094,4
0.999972,0.000028,22
0.999990,0.000010,21
0.632910,0.367090,20
0.004086,0.995914,21
0.007546,0.992454,10
0.994203,0.005797,26
0.999998,0.000002,22
0.998518,0.001482,24
0.012117,0.987883,22
0.000017,0.999983,18
1.000000,0.000000,21
0.043114,0.956886,22
1.000000,0.000000,19
0.083842,0.916158,15
0.001792,0.998209,24
1.000000,0.000000,19
1.000000,0.000000,18
0.000653,0.999347,23
1.000000,0.000000,7
0.999573,0.000427,23
0.000722,0.999278,5
0.999983,0.000017,21
0.999998,0.000002,26
1.000000,0.000000,29
0.999999,0.000001,22
1.000000,0.000000,23
0.000003,0.999997,23
0.062617,0.937383,23
1.000000,0.000000,21
0.000251,0.999749,20
0.999818,0.000182,14
0.999998,0.000002,20
0.996742,0.003258,17
0.002498,0.997502,25
1.000000,0.000000,10
0.000002,0.999998,11
0.999981,0.000019,21
1.000000,0.000000,25
0.999603,0.000397,22
1.000000,0.000000,22
0.999998,0.000002,21
0.993001,0.007000,19
0.401920,0.598081,2
0.000000,1.000000,23
1.000000,0.000000,8
0.005665,0.994335,24
0.999864,0.000136,22
0.891225,0.108775,22
1.000000,0.000000,18
0.022368,0.977632,16
0.007835,0.992165,22
0.000027,0.999973,26
0.499043,0.500957,19
0.998117,0.001883,18
0.999874,0.000126,23
0.000000,1.000000,9
0.223608,0.776392,21
0.013964,0.986036,6
0.000285,0.999715,16
0.999943,0.000057,20
1.000000,0.000000,21
0.993713,0.006287,21
0.999968,0.000032,24
1.000000,0.000000,24
0.000836,0.999164,26
0.947640,0.052360,18
0.816209,0.183791,20
1.000000,0.000000,10
0.999577,0.000423,25
0.000160,0.999840,31
0.324454,0.675546,20
0.004865,0.995135,19
0.959533,0.040467,19
0.986925,0.013075,22
0.003248,0.996752,20
0.000550,0.999450,17
1.000000,0.000000,17
0.987493,0.012507,22
0.000000,1.000000,20
1.000000,0.000000,21
1.000000,0.000000,18
1.000000,0.000000,22
0.000000,1.000000,21
0.000000,1.000000,18
1.000000,0.000000,22
0.932149,0.067851,21
0.018613,0.981387,23
0.999160,0.000840,22
0.000729,0.999270,20
0.000180,0.999820,21
0.012140,0.987861,22
0.015503,0.984497,23
0.081030,0.918970,26
0.999841,0.000159,19
0.000111,0.999889,25
0.000000,1.000000,18
0.999977,0.000023,7
1.000000,0.000000,20
0.136138,0.863862,12
0.136138,0.863862,12
0.000458,0.999542,10
0.530621,0.469379,15
1.000000,0.000000,24
0.989223,0.010777,23
0.995476,0.004524,22
0.968614,0.031386,26
0.999741,0.000259,25
0.000000,1.000000,6
0.999975,0.000025,23
0.998152,0.001848,22
0.000020,0.999980,21
0.000000,1.000000,25
0.873983,0.126017,23
1.000000,0.000000,6
0.999969,0.000031,9
0.992663,0.007337,16
0.999998,0.000002,26
0.999961,0.000039,26
0.594208,0.405792,20
